year2,ifsize,fage4,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1998,e) 50 to 99,i) 16 to 20,13572,25846,936835,944355,507,1.9,1299,4.9,104016,8371,95645,0.9,11,119056,35832,83224,3.8,12.6,-15040,-1.6,22,0,292,292,19860
1998,e) 50 to 99,j) 21 to 25,4158,12080,297021,296002,375,3.1,683,5.6,37829,4833,32996,1.6,12.8,35790,11591,24199,3.9,12.1,2039,0.7,24.2,0,47,47,3308
1998,e) 50 to 99,l) Left Censored,40247,80563,2835719,2834893,1733,2.1,3305,4.1,287021,29571,257450,1,10.1,285368,76472,208896,2.7,10.1,1653,0,20.2,0,466,466,31897
1998,f) 100 to 249,a) 0,2372,3219,351015,175839,3215,199.8,0,0,350353,350353,0,199.2,199.2,0,0,0,0,0,350353,199.2,0,0,,,
1998,f) 100 to 249,b) 1,1490,2970,245368,247162,286,9.4,422,13.9,69333,14834,54499,6,28.1,72920,40784,32136,16.5,29.5,-3587,-1.4,56.2,0,203,203,30117
1998,f) 100 to 249,c) 2,1558,3231,227061,244113,207,6.3,326,9.9,43237,7673,35564,3.1,17.7,77340,39318,38022,16.1,31.7,-34103,-14,35.4,0,223,223,33387
1998,f) 100 to 249,d) 3,1574,3001,228449,239399,161,5.3,275,9,40635,6399,34236,2.7,17,62534,26285,36249,11,26.1,-21899,-9.1,34,0,148,148,21139
1998,f) 100 to 249,e) 4,1518,2976,221677,232118,155,5.1,292,9.6,35999,5936,30063,2.6,15.5,56880,24327,32553,10.5,24.5,-20881,-9,31,0,128,128,18956
1998,f) 100 to 249,f) 5,1285,2453,189328,196302,131,5.3,203,8.2,31398,4320,27078,2.2,16,45346,17204,28142,8.8,23.1,-13948,-7.1,32,0,91,91,13337
1998,f) 100 to 249,g) 6 to 10,7373,18950,1095455,1115249,1472,7.8,1199,6.4,162561,31333,131228,2.8,14.6,202148,68840,133308,6.2,18.1,-39587,-3.5,29.2,0,287,287,41256
1998,f) 100 to 249,h) 11 to 15,8368,25545,1252190,1264442,1554,6.1,1506,5.9,168044,32695,135349,2.6,13.3,192547,60050,132497,4.7,15.2,-24503,-1.9,26.6,0,184,184,27070
1998,f) 100 to 249,i) 16 to 20,7340,24850,1106134,1111000,1520,6.1,1528,6.1,139362,26585,112777,2.4,12.5,149093,44550,104543,4,13.4,-9731,-0.9,25,0,112,132,15572
1998,f) 100 to 249,j) 21 to 25,2905,16047,457908,454620,946,5.9,903,5.6,65753,12366,53387,2.7,14.5,59176,16803,42373,3.7,13,6577,1.5,26,0,21,21,3025
1998,f) 100 to 249,l) Left Censored,25449,88955,3909020,3909107,3978,4.5,4279,4.8,429203,82966,346237,2.1,11,429377,121002,308375,3.1,11,-174,0,22,0,240,240,36623
1998,g) 250 to 499,a) 0,572,916,193426,97085,914,199.6,0,0,192682,192682,0,198.5,198.5,0,0,0,0,0,192682,198.5,0,0,,,
1998,g) 250 to 499,b) 1,357,1486,129907,135442,251,17.4,157,10.9,40115,18514,21601,13.7,29.6,51184,29587,21597,21.8,37.8,-11069,-8.2,59.2,0,64,64,22183
1998,g) 250 to 499,c) 2,320,1398,108540,119304,318,23.8,195,14.6,26961,7977,18984,6.7,22.6,48489,29626,18863,24.8,40.6,-21528,-18,45.2,0,67,67,22684
1998,g) 250 to 499,d) 3,356,1882,119177,122914,451,26.4,111,6.5,24513,6625,17888,5.4,19.9,31987,12211,19776,9.9,26,-7474,-6.1,39.8,0,23,23,8375
1998,g) 250 to 499,e) 4,345,1182,116552,120340,161,13.8,126,10.8,23874,5754,18120,4.8,19.8,31449,15036,16413,12.5,26.1,-7575,-6.3,39.6,0,30,30,10286
1998,g) 250 to 499,f) 5,320,939,106446,109269,81,8.5,109,11.4,20819,4625,16194,4.2,19.1,26464,10870,15594,9.9,24.2,-5645,-5.1,38.2,0,23,23,7762
1998,g) 250 to 499,g) 6 to 10,1748,9217,586993,596170,988,10.8,856,9.4,98539,23193,75346,3.9,16.5,116893,39589,77304,6.6,19.6,-18354,-3.1,33,0,59,59,18913
1998,g) 250 to 499,h) 11 to 15,2219,14589,769183,770793,1856,13.1,1007,7.1,121116,37381,83735,4.8,15.7,124335,44056,80279,5.7,16.1,-3219,-0.4,31.4,0,38,38,12803
1998,g) 250 to 499,i) 16 to 20,1869,11931,627709,631468,1148,9.7,906,7.7,85420,22971,62449,3.6,13.5,92938,27906,65032,4.4,14.7,-7518,-1.2,27,0,23,23,7836
1998,g) 250 to 499,j) 21 to 25,885,8956,306949,304684,785,8.9,582,6.6,51363,13632,37731,4.5,16.9,46832,14190,32642,4.7,15.4,4531,1.5,30.8,0,3,3,1048
1998,g) 250 to 499,l) Left Censored,8604,62587,2968809,2961709,4680,7.5,3747,6,373513,94491,279022,3.2,12.6,359313,94463,264850,3.2,12.1,14200,0.5,24.2,0,73,73,24090
1998,h) 500 to 999,a) 0,151,381,101557,50779,381,200,0,0,101557,101557,0,200,200,0,0,0,0,0,101557,200,0,0,,,
1998,h) 500 to 999,b) 1,123,811,80195,79001,152,20.3,28,3.7,18406,4561,13845,5.8,23.3,16017,1874,14143,2.4,20.3,2389,3,40.6,0,,,
1998,h) 500 to 999,c) 2,137,770,92208,94584,125,16.1,133,17.2,23400,10369,13031,11,24.7,28151,16629,11522,17.6,29.8,-4751,-5.1,49.4,0,17,17,11695
1998,h) 500 to 999,d) 3,117,757,68025,75382,141,18.7,133,17.7,11948,2895,9053,3.8,15.8,26664,14085,12579,18.7,35.4,-14716,-19.6,31.6,1,16,16,
1998,h) 500 to 999,e) 4,100,689,72542,72891,174,27.9,42,6.7,19550,4841,14709,6.6,26.8,20248,8174,12074,11.2,27.8,-698,-1,53.6,1,10,10,
1998,h) 500 to 999,f) 5,105,1012,66040,69201,75,7.4,87,8.5,12361,2315,10046,3.3,17.9,18683,9092,9591,13.1,27,-6322,-9.1,35.8,0,9,9,5975
1998,h) 500 to 999,g) 6 to 10,680,7128,474743,469933,1088,15.7,655,9.5,104428,38423,66005,8.2,22.2,94809,40453,54356,8.6,20.2,9619,2,40.4,0,24,24,16242
1998,h) 500 to 999,h) 11 to 15,926,8369,617478,622050,943,11.5,666,8.1,80990,21576,59414,3.5,13,90133,27439,62694,4.4,14.5,-9143,-1.5,26,0,11,11,6853
1998,h) 500 to 999,i) 16 to 20,837,9962,556289,555120,885,8.9,805,8.1,79882,23510,56372,4.2,14.4,77544,21169,56375,3.8,14,2338,0.4,28,0,5,5,3417
1998,h) 500 to 999,j) 21 to 25,466,6485,320756,319485,556,8.4,758,11.5,48466,13141,35325,4.1,15.2,45924,13985,31939,4.4,14.4,2542,0.8,28.8,1,2,2,
1998,h) 500 to 999,l) Left Censored,4538,59532,3060616,3054944,5078,8.6,3975,6.7,365145,95072,270073,3.1,12,353801,103922,249879,3.4,11.6,11344,0.4,23.2,0,15,15,10665
1998,i) 1000 to 2499,a) 0,60,230,86660,43330,230,200,0,0,86660,86660,0,200,200,0,0,0,0,0,86660,200,0,0,,,
1998,i) 1000 to 2499,b) 1,33,431,55897,49420,229,72.2,2,0.6,17463,,,,35.3,4508,,4453,,9.1,12955,26.2,18.2,1,,,
1998,i) 1000 to 2499,c) 2,62,426,66210,73794,48,11.7,16,3.9,9740,,,,13.2,24907,,17429,,33.8,-15167,-20.6,26.4,1,5,5,5588
1998,i) 1000 to 2499,d) 3,46,622,59869,60976,80,13.2,45,7.4,16816,9592,7224,15.7,27.6,19030,6701,12329,11,31.2,-2214,-3.6,55.2,1,2,2,
1998,i) 1000 to 2499,e) 4,50,488,68047,71306,101,21.4,70,14.8,15535,6742,8793,9.5,21.8,22053,7508,14545,10.5,30.9,-6518,-9.1,43.6,1,2,2,
1998,i) 1000 to 2499,f) 5,42,1401,61901,59654,351,28,60,4.8,16646,6509,10137,10.9,27.9,12154,5883,6271,9.9,20.4,4492,7.5,40.8,1,2,2,
1998,i) 1000 to 2499,g) 6 to 10,347,6063,472246,478514,916,15.5,607,10.3,77135,24244,52891,5.1,16.1,89671,36284,53387,7.6,18.7,-12536,-2.6,32.2,0,10,10,13840
1998,i) 1000 to 2499,h) 11 to 15,565,11369,813583,809420,1523,13.8,897,8.1,104038,35770,68268,4.4,12.9,95711,33387,62324,4.1,11.8,8327,1.1,23.6,0,4,4,6186
1998,i) 1000 to 2499,i) 16 to 20,427,9678,608293,606702,870,9,848,8.8,84188,28176,56012,4.6,13.9,81005,28086,52919,4.6,13.4,3183,0.5,26.8,1,3,3,
1998,i) 1000 to 2499,j) 21 to 25,250,8982,382647,376699,907,10.4,470,5.4,64389,19493,44896,5.2,17.1,52493,15751,36742,4.2,13.9,11896,3.2,27.8,1,1,1,
1998,i) 1000 to 2499,l) Left Censored,3262,84442,4821089,4770148,7778,9.3,5644,6.8,595946,182174,413772,3.8,12.5,494065,145508,348557,3.1,10.4,101881,2.1,20.8,1,9,9,
1998,j) 2500 to 4999,a) 0,13,118,,,118,200,0,0,,,,,,,,,,,,,,1,,,
1998,j) 2500 to 4999,b) 1,13,28,34890,,1,2,43,87.8,,,,,,,,,,,,,,1,,,
1998,j) 2500 to 4999,c) 2,16,495,,36097,130,29.1,34,7.6,6354,4886,1468,13.5,17.6,3778,,3339,,10.5,2576,7.1,21,1,,,
1998,j) 2500 to 4999,d) 3,13,81,21482,21774,21,26.1,21,26.1,3075,1213,1862,5.6,14.1,3658,,1912,,16.8,-583,-2.7,28.2,1,,,
1998,j) 2500 to 4999,e) 4,12,359,33728,35983,43,11.4,28,7.4,5945,2711,3234,7.5,16.5,10455,907,9548,2.5,29.1,-4510,-12.6,33,0,,,
1998,j) 2500 to 4999,f) 5,16,784,44476,43511,229,32.6,64,9.1,10102,5860,4242,13.5,23.2,8172,,2786,,18.8,1930,4.4,37.6,1,1,1,
1998,j) 2500 to 4999,g) 6 to 10,112,4138,304428,299946,540,13.5,294,7.3,60363,28218,32145,9.4,20.1,51399,12705,38694,4.2,17.1,8964,3,34.2,0,,,
1998,j) 2500 to 4999,h) 11 to 15,191,5291,574869,569961,434,8.1,547,10.2,62190,17967,44223,3.2,10.9,52374,16106,36268,2.8,9.2,9816,1.7,18.4,0,,,
1998,j) 2500 to 4999,i) 16 to 20,116,6022,336210,331823,419,7,425,7.1,53592,15390,38202,4.6,16.2,44819,17060,27759,5.1,13.5,8773,2.7,27,0,,,
1998,j) 2500 to 4999,j) 21 to 25,113,6309,321970,314186,577,9.2,513,8.2,49708,16247,33461,5.2,15.8,34141,12874,21267,4.1,10.9,15567,4.9,21.8,0,,,
1998,j) 2500 to 4999,l) Left Censored,1276,69678,3993659,3951998,7754,11.3,5443,7.9,514103,144043,370060,3.6,13,430780,129494,301286,3.3,10.9,83323,2.1,21.8,1,2,2,
1998,k) 5000 to 9999,a) 0,1,1,,,1,200,0,0,,,,,,,,,,,,,,1,,,
1998,k) 5000 to 9999,b) 1,6,13,,18988,1,6.7,10,66.7,3578,,,,18.8,6266,,5916,,33,-2688,-14.2,37.6,1,,,
1998,k) 5000 to 9999,c) 2,8,38,42231,39932,2,5.1,5,12.7,10656,,,,26.7,6058,,4031,,15.2,4598,11.5,30.4,1,,,
1998,k) 5000 to 9999,d) 3,4,960,,,392,43.8,262,29.3,,,,,,,,,,,,,,1,,,
1998,k) 5000 to 9999,e) 4,10,160,48555,46811,27,18.2,4,2.7,8341,,,,17.8,4853,,4722,,10.4,3488,7.4,20.8,1,,,
1998,k) 5000 to 9999,f) 5,6,86,,,64,113.3,5,8.8,,,,,,,,,,,,,,1,,,
1998,k) 5000 to 9999,g) 6 to 10,47,3433,200645,196093,327,9.8,134,4,34982,10038,24944,5.1,17.8,25878,3362,22516,1.7,13.2,9104,4.6,26.4,0,,,
1998,k) 5000 to 9999,h) 11 to 15,61,6123,390687,372503,1159,20.4,259,4.6,74312,29610,44702,7.9,19.9,37945,7809,30136,2.1,10.2,36367,9.7,20.4,0,,,
1998,k) 5000 to 9999,i) 16 to 20,65,4932,361791,339905,527,11.1,183,3.8,76147,28487,47660,8.4,22.4,32374,6621,25753,1.9,9.5,43773,12.9,19,0,,,
1998,k) 5000 to 9999,j) 21 to 25,44,6019,258069,252941,794,13.8,304,5.3,44507,15686,28821,6.2,17.6,34251,11389,22862,4.5,13.5,10256,4.1,27,0,,,
1998,k) 5000 to 9999,l) Left Censored,778,90339,4503350,4442182,8877,9.9,7088,7.9,620082,187081,433001,4.2,14,497747,143077,354670,3.2,11.2,122335,2.8,22.4,0,,,
1998,l) 10000+,b) 1,9,10,,,1,10.5,0,0,,,,,,,,,,,,,,1,,,
1998,l) 10000+,c) 2,6,9,,5210,0,0,0,0,6270,0,6270,0,120.3,971,0,971,0,18.6,5299,101.7,37.2,1,,,
1998,l) 10000+,d) 3,14,23,,,1,4.3,1,4.3,,,,,,,,,,,,,,1,,,
1998,l) 10000+,e) 4,11,318,14104,13747,13,4.1,13,4.1,1961,,,,14.3,1246,,1078,,9.1,715,5.2,18.2,1,,,
1998,l) 10000+,f) 5,4,563,,,21,3.3,183,28.4,,,,,,,,,,,,,,1,,,
1998,l) 10000+,g) 6 to 10,68,3341,437716,412189,520,15.5,509,15.2,107809,26759,81050,6.5,26.2,56755,20093,36662,4.9,13.8,51054,12.4,27.6,0,,,
1998,l) 10000+,h) 11 to 15,90,11520,873758,852670,1426,12.8,631,5.7,135276,67888,67388,8,15.9,93099,27365,65734,3.2,10.9,42177,5,21.8,0,,,
1998,l) 10000+,i) 16 to 20,79,7792,724211,716147,698,9.2,256,3.4,105469,32321,73148,4.5,14.7,89340,25597,63743,3.6,12.5,16129,2.2,25,1,1,1,
1998,l) 10000+,j) 21 to 25,54,8350,609108,599760,976,12,510,6.3,91817,44012,47805,7.3,15.3,73120,25498,47622,4.3,12.2,18697,3.1,24.4,0,,,
1998,l) 10000+,l) Left Censored,988,392736,23289290,23200460,46136,11.8,39542,10.1,2976497,1062731,1913766,4.6,12.8,2798838,944852,1853986,4.1,12.1,177659,0.7,24.2,0,,,
1999,a) 1 to 4,a) 0,358055,358177,667866,336563,354905,198.2,0,0,662606,662606,0,196.9,196.9,0,0,0,0,0,662606,196.9,0,0,,,
1999,a) 1 to 4,b) 1,277402,277941,771635,723978,513,0.2,85365,26.4,292072,4744,287328,0.7,40.3,196758,144837,51921,20,27.2,95314,13.1,54.4,0,65455,65455,113291
1999,a) 1 to 4,c) 2,216382,216477,546057,531038,7021,2.9,50558,21.2,161816,12687,149129,2.4,30.5,131777,89993,41784,16.9,24.8,30039,5.7,49.6,0,39649,39649,71656
1999,a) 1 to 4,d) 3,179396,179486,442916,434387,6529,3.4,36548,18.8,117085,11284,105801,2.6,27,100027,65798,34229,15.1,23,17058,4,46,0,28649,28649,52396
1999,a) 1 to 4,e) 4,155085,155172,378394,372027,5771,3.5,28117,16.9,93768,9914,83854,2.7,25.2,81033,51135,29898,13.7,21.8,12735,3.4,43.6,0,21736,21736,40200
1999,a) 1 to 4,f) 5,131108,131180,319828,314716,5058,3.6,21864,15.7,75623,8717,66906,2.8,24,65399,40227,25172,12.8,20.8,10224,3.2,41.6,0,16911,16911,31728
1999,a) 1 to 4,g) 6 to 10,469137,469564,1167824,1139058,16807,3.4,66612,13.5,269674,28759,240915,2.5,23.7,212142,121951,90191,10.7,18.6,57532,5.1,37.2,0,50597,50597,94333
1999,a) 1 to 4,h) 11 to 15,341066,341599,834787,821690,11171,3.1,39229,11,161252,18833,142419,2.3,19.6,135057,71452,63605,8.7,16.4,26195,3.2,32.8,0,29120,29120,54218
1999,a) 1 to 4,i) 16 to 20,202219,202803,497061,490812,6053,2.9,22408,10.6,89590,10573,79017,2.2,18.3,77092,40520,36572,8.3,15.7,12498,2.6,31.4,0,16671,16671,30882
1999,a) 1 to 4,j) 21 to 25,69150,69567,169671,167832,2032,2.8,7831,10.8,30441,3616,26825,2.2,18.1,26763,14094,12669,8.4,15.9,3678,2.2,31.8,0,5879,5879,10808
1999,a) 1 to 4,l) Left Censored,252228,253431,635466,630778,5096,1.9,28155,10.6,105466,9410,96056,1.5,16.7,96089,51734,44355,8.2,15.2,9377,1.5,30.4,0,22554,22554,41976
1999,b) 5 to 9,a) 0,76455,76762,492627,247401,76417,199.1,0,0,490453,490453,0,198.2,198.2,0,0,0,0,0,490453,198.2,0,0,,,
1999,b) 5 to 9,b) 1,66314,67214,508585,508653,695,0.9,12747,17.3,146038,4245,141793,0.8,28.7,146174,81141,65033,16,28.7,-136,0,57.4,0,10612,10612,67790
1999,b) 5 to 9,c) 2,65005,65305,456721,466437,1277,1.8,9600,13.8,100542,8210,92332,1.8,21.6,119973,61736,58237,13.2,25.7,-19431,-4.1,43.2,0,7953,7953,51466
1999,b) 5 to 9,d) 3,59130,59412,404298,414969,1101,1.8,7328,11.7,75759,6989,68770,1.7,18.3,97101,47368,49733,11.4,23.4,-21342,-5.1,36.6,0,6045,6045,39317
1999,b) 5 to 9,e) 4,54538,54805,370636,379858,912,1.6,5897,10.3,64759,5830,58929,1.5,17,83203,38175,45028,10,21.9,-18444,-4.9,34,0,4833,4833,31517
1999,b) 5 to 9,f) 5,49069,49339,330320,339084,720,1.4,4879,9.5,53725,4563,49162,1.3,15.8,71253,31387,39866,9.3,21,-17528,-5.2,31.6,0,4029,4029,26148
1999,b) 5 to 9,g) 6 to 10,194553,196059,1302963,1331651,2583,1.3,15574,7.7,189490,16476,173014,1.2,14.2,246866,99619,147247,7.5,18.5,-57376,-4.3,28.4,0,12361,12361,80008
1999,b) 5 to 9,h) 11 to 15,153252,155277,1019628,1037051,1742,1.1,9194,5.8,130051,11217,118834,1.1,12.5,164896,58589,106307,5.6,15.9,-34845,-3.4,25,0,6977,6977,45502
1999,b) 5 to 9,i) 16 to 20,102328,104553,680101,692469,968,0.9,5479,5.1,77306,6324,70982,0.9,11.2,102042,34547,67495,5,14.7,-24736,-3.5,22.4,0,4087,4087,26711
1999,b) 5 to 9,j) 21 to 25,35200,36564,233748,238370,323,0.9,1911,5.1,25944,2747,23197,1.2,10.9,35187,11660,23527,4.9,14.8,-9243,-3.9,21.8,0,1330,1330,8669
1999,b) 5 to 9,l) Left Censored,149473,153571,1019604,1028631,1020,0.7,7479,4.8,119802,6548,113254,0.6,11.6,137855,46662,91193,4.5,13.4,-18053,-1.8,23.2,0,5594,5594,36428
1999,c) 10 to 19,a) 0,35701,36291,473791,237969,36128,199.1,0,0,471645,471645,0,198.2,198.2,0,0,0,0,0,471645,198.2,0,0,,,
1999,c) 10 to 19,b) 1,31624,33327,479353,485591,1173,3.3,5532,15.5,122690,10150,112540,2.1,25.3,135166,72404,62762,14.9,27.8,-12476,-2.5,50.6,0,4694,4694,61657
1999,c) 10 to 19,c) 2,32473,33294,457062,470742,516,1.5,4698,13.3,91920,6522,85398,1.4,19.5,119280,60700,58580,12.9,25.3,-27360,-5.8,39,0,3860,3860,51210
1999,c) 10 to 19,d) 3,30532,31342,421430,435022,507,1.5,3828,11.6,72992,6433,66559,1.5,16.8,100175,49562,50613,11.4,23,-27183,-6.2,33.6,0,3181,3181,42230
1999,c) 10 to 19,e) 4,29014,29819,399227,409306,463,1.5,3005,9.7,66368,6308,60060,1.5,16.2,86526,39384,47142,9.6,21.1,-20158,-4.9,32.4,0,2455,2455,32851
1999,c) 10 to 19,f) 5,26825,27691,368391,378099,333,1.2,2638,9.1,55960,4222,51738,1.1,14.8,75375,33552,41823,8.9,19.9,-19415,-5.1,29.6,0,2059,2059,27235
1999,c) 10 to 19,g) 6 to 10,110773,115434,1500862,1534718,1191,1,8312,7,198144,14916,183228,1,12.9,265856,104778,161078,6.8,17.3,-67712,-4.4,25.8,0,6328,6328,83870
1999,c) 10 to 19,h) 11 to 15,91335,97471,1233084,1255154,897,0.9,5238,5.3,140977,10972,130005,0.9,11.2,185117,63941,121176,5.1,14.7,-44140,-3.5,22.4,0,3613,3613,48072
1999,c) 10 to 19,i) 16 to 20,64865,70605,875293,890000,522,0.7,3173,4.4,89163,6194,82969,0.7,10,118576,37960,80616,4.3,13.3,-29413,-3.3,20,0,2057,2057,27519
1999,c) 10 to 19,j) 21 to 25,23721,27553,323357,327917,191,0.7,1296,4.6,32623,2345,30278,0.7,9.9,41742,13421,28321,4.1,12.7,-9119,-2.8,19.8,0,654,654,8586
1999,c) 10 to 19,l) Left Censored,114554,127296,1566569,1587079,771,0.6,4900,3.8,144042,8241,135801,0.5,9.1,185061,55900,129161,3.5,11.7,-41019,-2.6,18.2,0,2976,2976,39616
1999,d) 20 to 49,a) 0,18721,19885,553195,277360,19833,199.5,0,0,551670,551670,0,198.9,198.9,0,0,0,0,0,551670,198.9,0,0,,,
1999,d) 20 to 49,b) 1,17211,20567,574737,580777,2189,10.5,2668,12.8,148686,33143,115543,5.7,25.6,160765,78734,82031,13.6,27.7,-12079,-2.1,51.2,0,2238,2238,66268
1999,d) 20 to 49,c) 2,15842,17436,484734,505100,310,1.7,2476,13.3,89618,7056,82562,1.4,17.7,130349,67852,62497,13.4,25.8,-40731,-8.1,35.4,0,1953,1953,57433
1999,d) 20 to 49,d) 3,15401,16986,467412,484740,253,1.4,1986,11.1,75798,5592,70206,1.2,15.6,110453,53710,56743,11.1,22.8,-34655,-7.2,31.2,0,1511,1511,44379
1999,d) 20 to 49,e) 4,14907,16451,452192,465850,221,1.3,1768,10.3,70495,5528,64967,1.2,15.1,97810,45840,51970,9.8,21,-27315,-5.9,30.2,0,1282,1282,37413
1999,d) 20 to 49,f) 5,14323,16148,432350,445206,231,1.4,1547,9.2,63601,4964,58637,1.1,14.3,89312,40691,48621,9.1,20.1,-25711,-5.8,28.6,0,1116,1116,33061
1999,d) 20 to 49,g) 6 to 10,62032,72410,1872215,1912661,905,1.2,5217,7,238643,19880,218763,1,12.5,319535,128339,191196,6.7,16.7,-80892,-4.2,25,0,3327,3327,97565
1999,d) 20 to 49,h) 11 to 15,55622,68906,1681046,1710550,696,1,3784,5.4,180760,13227,167533,0.8,10.6,239768,85231,154537,5,14,-59008,-3.4,21.2,0,2012,2012,59571
1999,d) 20 to 49,i) 16 to 20,42075,54465,1275929,1293813,536,1,2485,4.5,124100,8600,115500,0.7,9.6,159868,51173,108695,4,12.4,-35768,-2.8,19.2,0,1133,1133,33195
1999,d) 20 to 49,j) 21 to 25,17300,26869,530500,538673,337,1.2,1344,4.9,48983,3688,45295,0.7,9.1,65328,21554,43774,4,12.1,-16345,-3,18.2,0,355,355,10421
1999,d) 20 to 49,l) Left Censored,95914,129948,2990021,3011515,1148,0.9,4913,3.7,261498,17689,243809,0.6,8.7,304485,90904,213581,3,10.1,-42987,-1.4,17.4,0,1728,1728,51828
1999,e) 50 to 99,a) 0,4922,5686,335118,168033,5672,199.5,0,0,334170,334170,0,198.9,198.9,0,0,0,0,0,334170,198.9,0,0,,,
1999,e) 50 to 99,b) 1,4597,6860,346264,349707,1350,20.7,692,10.6,96910,37442,59468,10.7,27.7,103795,45611,58184,13,29.7,-6885,-2,55.4,0,540,540,36420
1999,e) 50 to 99,c) 2,3807,5056,274639,284696,158,3,758,14.2,55449,5739,49710,2,19.5,75562,42398,33164,14.9,26.5,-20113,-7,39,0,524,524,35449
1999,e) 50 to 99,d) 3,3708,4839,259688,268358,148,2.9,570,11.3,44131,5867,38264,2.2,16.4,61471,30724,30747,11.4,22.9,-17340,-6.5,32.8,0,372,372,25234
1999,e) 50 to 99,e) 4,3677,4892,256409,263886,105,2.1,558,10.9,41407,4360,37047,1.7,15.7,56360,26239,30121,9.9,21.4,-14953,-5.7,31.4,0,296,296,20153
1999,e) 50 to 99,f) 5,3472,4832,240440,247414,106,2.1,450,9,35819,3043,32776,1.2,14.5,49766,22123,27643,8.9,20.1,-13947,-5.6,29,0,250,250,16573
1999,e) 50 to 99,g) 6 to 10,16012,24040,1099887,1124550,591,2.4,1956,7.9,139239,11967,127272,1.1,12.4,188564,74521,114043,6.6,16.8,-49325,-4.4,24.8,0,756,756,50610
1999,e) 50 to 99,h) 11 to 15,16308,28170,1121007,1140283,643,2.2,1763,6.1,118901,13541,105360,1.2,10.4,157453,56337,101116,4.9,13.8,-38552,-3.4,20.8,0,515,515,34752
1999,e) 50 to 99,i) 16 to 20,13594,25308,942648,952281,581,2.3,1238,4.8,94945,10565,84380,1.1,10,114211,37732,76479,4,12,-19266,-2,20,0,309,309,20893
1999,e) 50 to 99,j) 21 to 25,6367,16176,446594,450816,412,2.5,802,4.9,44356,4984,39372,1.1,9.8,52800,17974,34826,4,11.7,-8444,-1.9,19.6,0,92,92,6272
1999,e) 50 to 99,l) Left Censored,39425,77618,2777041,2787852,1708,2.2,3147,4,242913,25249,217664,0.9,8.7,264534,77298,187236,2.8,9.5,-21621,-0.8,17.4,0,487,487,33468
1999,f) 100 to 249,a) 0,2134,2836,313502,157068,2831,199.6,0,0,312869,312869,0,199.2,199.2,0,0,0,0,0,312869,199.2,0,0,,,
1999,f) 100 to 249,b) 1,2000,3826,320253,329365,1016,29,361,10.3,92690,48386,44304,14.7,28.1,110913,50557,60356,15.3,33.7,-18223,-5.6,56.2,0,284,284,42289
1999,f) 100 to 249,c) 2,1550,3020,234628,251238,275,8.7,530,16.8,48514,10280,38234,4.1,19.3,81733,47735,33998,19,32.5,-33219,-13.2,38.6,0,244,244,36908
1999,f) 100 to 249,d) 3,1459,3101,220632,230527,303,9.7,366,11.7,40335,7881,32454,3.4,17.5,60125,30798,29327,13.4,26.1,-19790,-8.6,35,0,147,147,21687
1999,f) 100 to 249,e) 4,1469,2982,217708,224516,278,9.3,332,11.1,36495,6408,30087,2.9,16.3,50110,22315,27795,9.9,22.3,-13615,-6,32.6,0,115,115,16705
1999,f) 100 to 249,f) 5,1471,2869,219731,227405,206,7,378,12.8,34872,6186,28686,2.7,15.3,50220,23065,27155,10.1,22.1,-15348,-6.8,30.6,0,109,109,15733
1999,f) 100 to 249,g) 6 to 10,6965,17407,1051719,1072406,1170,6.7,1403,8,147595,27612,119983,2.6,13.8,188968,80208,108760,7.5,17.6,-41373,-3.8,27.6,0,346,346,50099
1999,f) 100 to 249,h) 11 to 15,8215,24317,1230859,1251624,1779,7.3,1708,7,149058,29323,119735,2.3,11.9,190587,69389,121198,5.5,15.2,-41529,-3.3,23.8,0,216,216,32125
1999,f) 100 to 249,i) 16 to 20,7208,24677,1083473,1089362,1660,6.8,1335,5.4,128080,28075,100005,2.6,11.8,139857,42639,97218,3.9,12.8,-11777,-1,23.6,0,101,101,15798
1999,f) 100 to 249,j) 21 to 25,4154,20489,642637,643897,1290,6.3,1014,5,80128,19174,60954,3,12.4,82647,24702,57945,3.8,12.8,-2519,-0.4,24.8,0,43,43,6396
1999,f) 100 to 249,l) Left Censored,25274,88452,3899623,3900869,4542,5.2,3962,4.5,410817,82376,328441,2.1,10.5,413309,120867,292442,3.1,10.6,-2492,-0.1,21,0,270,270,40674
1999,g) 250 to 499,a) 0,488,885,161051,81041,882,199.3,0,0,160020,160020,0,197.5,197.5,0,0,0,0,0,160020,197.5,0,0,,,
1999,g) 250 to 499,b) 1,478,1207,170580,177544,363,33.7,103,9.6,46490,26816,19674,15.1,26.2,60418,27841,32577,15.7,34,-13928,-7.8,52.4,0,60,60,19870
1999,g) 250 to 499,c) 2,343,1443,120067,128605,213,14.7,220,15.2,28736,6837,21899,5.3,22.3,45811,29233,16578,22.7,35.6,-17075,-13.3,44.6,0,62,62,21698
